id,usuario_id,descricao,valor,tipo,data,conta_id,cartao_id,categoria_id,subcategoria_id,efetivado,recorrente,transferencia,conta_destino_id,compartilhada_com,parcela_atual,total_parcelas,grupo_parcelamento,observacoes,tags,localizacao,origem_diagnostico,sincronizado,created_at,updated_at,valor_parcela,numero_parcelas,fatura_vencimento,grupo_recorrencia,eh_recorrente,tipo_recorrencia,numero_recorrencia,total_recorrencias,data_proxima_recorrencia,ajuste_manual,motivo_ajuste,tipo_receita,tipo_despesa,data_efetivacao,nome,cor,icone,ativo,ordem,classificacao_regra
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-10-07 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,5,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-10-21 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,7,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-10-28 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,8,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-11-04 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,9,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-11-11 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,10,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-11-18 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,11,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-11-25 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,12,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-12-02 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,13,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-12-09 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,14,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-12-16 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,15,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-12-23 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,16,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-12-30 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,17,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-01-06 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,18,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-01-13 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,19,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-01-20 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,20,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-01-27 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,21,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-02-03 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,22,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-02-10 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,23,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-02-17 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,24,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2026-02-24 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,25,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-09-30 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,4,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-10-14 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,6,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-09-09 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,true,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,1,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-09-16 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,2,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,67ca3349-1780-4e79-ae18-a63913b7852b,null,7.50,despesa,2025-09-23 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,64e51176-99bb-49f2-8562-b22799decbff,b6c7f9f9-c4ac-4eaa-a47d-db1d5e1c5113,false,true,false,null,null,null,null,null,null,null,null,false,true,2025-08-25 16:29:45.825+00,2025-09-02 02:06:55.482173+00,null,1,null,f3958b39-8810-4eac-9d90-2967d37794f5,true,semanal,3,25,null,false,null,null,previsivel,null,Lanche/Fast Food/Delivery,#FF6B6B,🍽️,true,1,null
null,null,null,25.10,null,2025-09-09 00:00:00+00,8f8315bd-bcb1-4600-b65c-c0b0c1ec237c,null,null,null,true,false,true,4d54f7e0-a639-4835-80e8-f296df618fa0,null,null,null,8974a24b-3962-4cbb-acfb-ec121fd176ad,null,null,null,false,true,null,null,null,1,null,null,false,null,null,null,null,false,null,extra,null,null,null,null,null,null,null,null
null,null,null,25.10,null,2025-09-09 00:00:00+00,4d54f7e0-a639-4835-80e8-f296df618fa0,null,null,null,true,false,true,8f8315bd-bcb1-4600-b65c-c0b0c1ec237c,null,null,null,8974a24b-3962-4cbb-acfb-ec121fd176ad,null,null,null,false,true,null,null,null,1,null,null,false,null,null,null,null,false,null,null,extra,null,null,null,null,null,null,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2045-06-06 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,516,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-03-13 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,249,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-03-27 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,250,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-07-17 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,258,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-11-06 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,266,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-02-26 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,274,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-06-17 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,282,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-10-07 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,290,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2037-01-27 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,298,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2044-11-08 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,501,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2045-02-28 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,509,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2045-06-20 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,517,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-04-10 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,251,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-07-31 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,259,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2035-11-20 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,267,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-03-11 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,275,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
d9a26d9b-dc65-4113-bdfb-6ac164ea499f,67ca3349-1780-4e79-ae18-a63913b7852b,null,500.00,receita,2036-07-01 00:00:00+00,171875bc-20a4-2da8-5b09-73a1169af0c7,null,14758919-0b01-45aa-9eb3-e553a950ddc0,d9a26d9b-dc65-4113-bdfb-6ac164ea499f,false,true,false,null,null,null,null,null,null,null,null,false,false,2025-08-25 16:29:48.706+00,2025-09-02 02:06:58.641717+00,null,1,null,e8ce7599-9fac-4ea6-8b8e-4361705602b3,true,quinzenal,283,520,null,false,null,previsivel,null,null,Bonificação,#27AE60,💰,true,1,null
